order_id,user_id,order_number,product_id,add_to_cart_order,reordered,cumulative_reorder_per_customer
1809339,164755,33,40706,4,1,4
1809339,164755,33,28289,5,1,5
1809339,164755,33,17794,6,1,6
1809339,164755,33,39391,7,1,7
1809339,164755,33,47734,8,1,8
1809339,164755,33,19048,9,1,9
1809339,164755,33,14704,10,1,10
357234,164755,38,6104,1,1,11
357234,164755,38,21137,2,1,12
357234,164755,38,26384,3,1,13
357234,164755,38,13176,4,1,14
357234,164755,38,38689,5,1,15
357234,164755,38,40706,6,1,16
357234,164755,38,27966,7,1,17
357234,164755,38,46906,8,1,18
357234,164755,38,44580,9,1,19
357234,164755,38,10017,10,1,20
357234,164755,38,17794,11,1,21
357234,164755,38,39391,12,1,22
357234,164755,38,21903,13,0,22
357234,164755,38,27521,14,1,23
357234,164755,38,37288,15,0,23
421289,164799,11,14129,1,1,1
421289,164799,11,46847,2,1,2
421289,164799,11,8424,3,1,3
421289,164799,11,9020,4,1,4
421289,164799,11,39877,5,1,5
421289,164799,11,31343,6,1,6
421289,164799,11,27521,7,1,7
2043534,164875,7,44867,1,0,0
2043534,164875,7,19340,2,1,1
2043534,164875,7,19604,3,0,1
2043534,164875,7,32691,4,1,2
2043534,164875,7,44098,5,1,3
208468,164901,13,12341,1,1,1
208468,164901,13,35561,2,1,2
1916455,165016,7,37687,1,1,1
1916455,165016,7,13263,2,1,2
1916455,165016,7,15070,3,1,3
1916455,165016,7,24852,4,1,4
1916455,165016,7,35547,5,1,5
1916455,165016,7,49683,6,1,6
1916455,165016,7,27845,7,1,7
1916455,165016,7,21137,8,1,8
1916455,165016,7,28465,9,1,9
1916455,165016,7,35503,10,1,10
1916455,165016,7,4957,11,1,11
1916455,165016,7,14437,12,1,12
1916455,165016,7,23576,13,1,13
1916455,165016,7,8277,14,1,14
1916455,165016,7,26604,15,1,15
1489667,165096,10,38996,1,0,0
1489667,165096,10,26209,2,0,0
1489667,165096,10,17794,3,0,0
1489667,165096,10,47209,4,0,0
1489667,165096,10,5876,5,0,0
1489667,165096,10,15261,6,1,1
1489667,165096,10,24964,7,1,2
1489667,165096,10,42736,8,1,3
1489667,165096,10,40593,9,1,4
1489667,165096,10,19348,10,1,5
1489667,165096,10,44142,11,1,6
2581945,165687,30,9839,1,1,1
2581945,165687,30,35078,2,1,2
2581945,165687,30,25890,3,1,3
2581945,165687,30,49499,4,0,3
2581945,165687,30,13848,5,0,3
2581945,165687,30,46979,6,1,4
2581945,165687,30,40706,7,1,5
2581945,165687,30,21616,8,0,5
2581945,165687,30,44628,9,0,5
2581945,165687,30,30391,10,1,6
2581945,165687,30,1244,11,1,7
2581945,165687,30,30489,12,1,8
2581945,165687,30,31371,13,1,9
2581945,165687,30,47209,14,1,10
2581945,165687,30,39877,15,0,10
2581945,165687,30,38984,16,0,10
2581945,165687,30,40449,17,1,11
2581945,165687,30,28156,18,1,12
2581945,165687,30,17872,19,1,13
2581945,165687,30,39275,20,1,14
2581945,165687,30,26604,21,1,15
2581945,165687,30,14491,22,1,16
1586341,166384,22,47755,1,0,0
1586341,166384,22,24009,2,1,1
1586341,166384,22,12341,3,1,2
1586341,166384,22,27086,4,1,3
1586341,166384,22,14678,5,1,4
1586341,166384,22,40706,6,1,5
1586341,166384,22,48835,7,1,6
1586341,166384,22,13176,8,1,7
1586341,166384,22,31528,9,0,7
1586341,166384,22,42736,10,1,8
1586341,166384,22,39275,11,1,9
506620,166686,33,12109,1,1,1
506620,166686,33,48154,2,0,1
506620,166686,33,21246,3,1,2
506620,166686,33,34234,4,1,3
506620,166686,33,23909,5,1,4
506620,166686,33,22959,6,1,5
871430,166866,16,28571,1,1,1
871430,166866,16,42495,2,1,2
871430,166866,16,37825,3,1,3
871430,166866,16,25340,4,1,4
871430,166866,16,7677,5,1,5
871430,166866,16,41844,6,1,6
871430,166866,16,46812,7,1,7
871430,166866,16,37418,8,1,8
871430,166866,16,9825,9,1,9
871430,166866,16,49086,10,1,10
871430,166866,16,38650,11,1,11
871430,166866,16,44014,12,1,12
871430,166866,16,2322,13,1,13
871430,166866,16,5684,14,0,13
871430,166866,16,13629,15,1,14
871430,166866,16,4605,16,1,15
871430,166866,16,32689,17,1,16
871430,166866,16,42265,18,0,16
871430,166866,16,32828,19,1,17
871430,166866,16,25659,20,1,18
836777,167928,5,19660,1,1,1
836777,167928,5,13176,2,1,2
836777,167928,5,32478,3,1,3
917710,167952,1,24852,1,0,0
917710,167952,1,2361,2,0,0
917710,167952,1,16965,3,0,0
917710,167952,1,40002,4,0,0
917710,167952,1,48523,5,0,0
917710,167952,1,14159,6,0,0
917710,167952,1,1118,7,0,0
917710,167952,1,14891,8,0,0
546893,168783,5,2038,1,1,1
546893,168783,5,43183,2,1,2
546893,168783,5,35383,3,1,3
546893,168783,5,26040,4,1,4
546893,168783,5,4605,5,1,5
546893,168783,5,33050,6,1,6
546893,168783,5,35365,7,1,7
546893,168783,5,33651,8,0,7
546893,168783,5,24297,9,1,8
546893,168783,5,19218,10,0,8
546893,168783,5,15100,11,0,8
2173992,169250,2,37776,1,1,1
2173992,169250,2,43474,2,1,2
2173992,169250,2,49139,3,0,2
2173992,169250,2,4645,4,0,2
2173992,169250,2,10132,5,0,2
2173992,169250,2,24604,6,0,2
2173992,169250,2,11050,7,0,2
1827477,169352,9,13877,1,0,0
1827477,169352,9,27470,2,1,1
1827477,169352,9,13176,3,1,2
1827477,169352,9,22963,4,0,2
1827477,169352,9,30489,5,1,3
263784,169500,8,30348,1,0,0
263784,169500,8,22959,2,1,1
263784,169500,8,32679,3,0,1
263784,169500,8,4377,4,0,1
263784,169500,8,47866,5,0,1
263784,169500,8,8195,6,0,1
263784,169500,8,3044,7,0,1
2068407,169820,19,4317,1,1,1
2068407,169820,19,19309,2,1,2
2068407,169820,19,45531,3,1,3
2068407,169820,19,38444,4,1,4
2068407,169820,19,3308,5,1,5
2068407,169820,19,39041,6,0,5
2068407,169820,19,8277,7,1,6
2068407,169820,19,5794,8,0,6
2068407,169820,19,14992,9,1,7
2068407,169820,19,29628,10,0,7
2068407,169820,19,42949,11,1,8
2068407,169820,19,43039,12,0,8
2068407,169820,19,21948,13,0,8
2766034,170070,7,34543,1,1,1
2766034,170070,7,2120,2,1,2
2766034,170070,7,23767,3,1,3
2766034,170070,7,2751,4,1,4
2766034,170070,7,8536,5,1,5
2766034,170070,7,6724,6,1,6
2766034,170070,7,19701,7,1,7
2766034,170070,7,12513,8,1,8
2766034,170070,7,30597,9,1,9
2766034,170070,7,4317,10,1,10
2766034,170070,7,26520,11,1,11
2766034,170070,7,14379,12,1,12
2766034,170070,7,8174,13,1,13
2766034,170070,7,17858,14,0,13
2766034,170070,7,9829,15,0,13
2766034,170070,7,28913,16,0,13
2766034,170070,7,19348,17,0,13
2766034,170070,7,26412,18,1,14
2766034,170070,7,26133,19,0,14
2154434,170560,8,10702,1,0,0
2154434,170560,8,33065,2,0,0
2154434,170560,8,5450,3,1,1
2154434,170560,8,44570,4,1,2
2154434,170560,8,1160,5,1,3
2154434,170560,8,3999,6,1,4
2154434,170560,8,44683,7,1,5
2154434,170560,8,27104,8,1,6
2154434,170560,8,42736,9,1,7
2154434,170560,8,17752,10,1,8
2931008,170588,15,39024,1,1,1
2931008,170588,15,10565,2,0,1
819723,170666,7,37710,1,1,1
819723,170666,7,10310,2,1,2
819723,170666,7,32455,3,1,3
1863363,170808,39,41290,1,1,1
1863363,170808,39,10840,2,1,2
1417569,170847,5,36780,1,0,0
1417569,170847,5,28379,2,0,0
1417569,170847,5,45161,3,1,1
1417569,170847,5,36822,4,1,2
1417569,170847,5,22285,5,0,2
1417569,170847,5,25861,6,1,3
1417569,170847,5,23605,7,1,4
1417569,170847,5,5782,8,0,4
1417569,170847,5,28281,9,1,5
1417569,170847,5,5653,10,1,6
1417569,170847,5,18150,11,1,7
1417569,170847,5,22559,12,1,8
1417569,170847,5,25581,13,1,9
1417569,170847,5,33045,14,1,10
1417569,170847,5,3796,15,1,11
1417569,170847,5,34217,16,1,12
1417569,170847,5,25675,17,1,13
2709791,171551,33,39812,1,1,1
2709791,171551,33,29662,2,0,1
2709791,171551,33,32537,3,0,1
2709791,171551,33,48559,4,1,2
2709791,171551,33,6287,5,0,2
2709791,171551,33,29898,6,1,3
2709791,171551,33,32387,7,1,4
2709791,171551,33,41463,8,0,4
2709791,171551,33,42617,9,0,4
1226681,171616,9,8428,1,0,0
1226681,171616,9,784,2,0,0
1559269,172088,53,27845,1,1,1
1559269,172088,53,49235,2,1,2
1559269,172088,53,39427,3,1,3
1559269,172088,53,30949,4,0,3
1559269,172088,53,17487,5,1,4
1559269,172088,53,18418,6,1,5
1559269,172088,53,5134,7,1,6
1559269,172088,53,25890,8,1,7
1559269,172088,53,26369,9,1,8
1559269,172088,53,29987,10,1,9
1559269,172088,53,21903,11,1,10
1559269,172088,53,2611,12,1,11
1559269,172088,53,33401,13,1,12
1559269,172088,53,31130,14,0,12
964339,172291,9,8174,1,1,1
964339,172291,9,41787,2,1,2
964339,172291,9,27966,3,0,2
964339,172291,9,35233,4,0,2
2092058,172425,29,4305,1,0,0
2092058,172425,29,5820,2,0,0
2092058,172425,29,48946,3,0,0
2092058,172425,29,39149,4,0,0
2092058,172425,29,41621,5,0,0
2092058,172425,29,24359,6,0,0
2092058,172425,29,27548,7,1,1
2092058,172425,29,42265,8,0,1
2092058,172425,29,30489,9,0,1
1126880,172474,5,12905,1,0,0
1126880,172474,5,10787,2,1,1
1126880,172474,5,16953,3,1,2
1126880,172474,5,47144,4,1,3
1126880,172474,5,23909,5,1,4
1126880,172474,5,46522,6,0,4
1126880,172474,5,16185,7,0,4
1126880,172474,5,29327,8,0,4
2075838,172765,38,10017,1,1,1
2075838,172765,38,260,2,1,2
2075838,172765,38,36011,3,1,3
2075838,172765,38,21903,4,1,4
2075838,172765,38,38312,5,1,5
2075838,172765,38,15984,6,1,6
2075838,172765,38,48220,7,1,7
2075838,172765,38,432,8,1,8
2075838,172765,38,23288,9,1,9
2075838,172765,38,12932,10,1,10
2075838,172765,38,21077,11,1,11
2075838,172765,38,40706,12,1,12
2075838,172765,38,19057,13,1,13
2075838,172765,38,31964,14,1,14
2075838,172765,38,26032,15,0,14
790403,172790,4,35595,1,1,1
790403,172790,4,29898,2,1,2
790403,172790,4,26882,3,1,3
790403,172790,4,23029,4,0,3
790403,172790,4,49175,5,1,4
790403,172790,4,42342,6,0,4
790403,172790,4,35042,7,1,5
790403,172790,4,9515,8,1,6
790403,172790,4,46049,9,1,7
790403,172790,4,26344,10,1,8
790403,172790,4,4269,11,1,9
790403,172790,4,21137,12,1,10
790403,172790,4,18362,13,1,11
790403,172790,4,35004,14,1,12
790403,172790,4,14852,15,1,13
790403,172790,4,29447,16,1,14
790403,172790,4,28985,17,1,15
790403,172790,4,4605,18,1,16
790403,172790,4,22451,19,1,17
790403,172790,4,47209,20,1,18
790403,172790,4,24799,21,1,19
790403,172790,4,28465,22,0,19
790403,172790,4,6046,23,1,20
1974159,172999,3,47626,1,0,0
1974159,172999,3,46906,2,0,0
1974159,172999,3,21137,3,0,0
1974159,172999,3,13176,4,0,0
1974159,172999,3,45007,5,1,1
1974159,172999,3,46979,6,1,2
1974159,172999,3,18656,7,0,2
1974159,172999,3,31553,8,0,2
1974159,172999,3,17794,9,0,2
1974159,172999,3,38383,10,0,2
1974159,172999,3,27344,11,1,3
2394086,173057,1,32650,1,0,0
2394086,173057,1,49355,2,0,0
2394086,173057,1,42705,3,0,0
2227607,173514,25,8518,1,1,1
2227607,173514,25,24964,2,1,2
2227607,173514,25,33731,3,1,3
2227607,173514,25,17872,4,1,4
2227607,173514,25,26369,5,1,5
2227607,173514,25,28289,6,1,6
2227607,173514,25,38383,7,1,7
2227607,173514,25,699,8,1,8
2227607,173514,25,42450,9,1,9
2227607,173514,25,47766,10,1,10
2227607,173514,25,13176,11,1,11
2227607,173514,25,15592,12,1,12
2227607,173514,25,28849,13,1,13
2227607,173514,25,36792,14,1,14
2227607,173514,25,35547,15,1,15
2227607,173514,25,41588,16,1,16
2227607,173514,25,31717,17,1,17
2227607,173514,25,40229,18,1,18
3332452,173933,5,1398,1,0,0
3332452,173933,5,8859,2,0,0
3332452,173933,5,13176,3,0,0
3332452,173933,5,9196,4,0,0
3332452,173933,5,36186,5,1,1
3332452,173933,5,20286,6,0,1
3332452,173933,5,27240,7,0,1
3332452,173933,5,41385,8,0,1
2354873,174029,8,26209,1,1,1
2354873,174029,8,42719,2,1,2
2541457,174301,15,34244,1,0,0
2541457,174301,15,32585,2,0,0
2541457,174301,15,18037,3,0,0
2541457,174301,15,17419,4,0,0
2541457,174301,15,43248,5,1,1
2541457,174301,15,21903,6,1,2
2541457,174301,15,4656,7,1,3
2541457,174301,15,23554,8,0,3
2541457,174301,15,24830,9,1,4
2541457,174301,15,22556,10,1,5
2541457,174301,15,4932,11,0,5
2541457,174301,15,9515,12,1,6
2541457,174301,15,13176,13,0,6
456868,175232,2,24852,1,1,1
456868,175232,2,16797,2,0,1
456868,175232,2,42495,3,0,1
456868,175232,2,28204,4,0,1
456868,175232,2,49605,5,1,2
456868,175232,2,15485,6,0,2
456868,175232,2,23102,7,0,2
456868,175232,2,17316,8,0,2
456868,175232,2,40174,9,0,2
456868,175232,2,49517,10,0,2
1234084,175238,22,38689,1,1,1
1234084,175238,22,17704,2,0,1
1234084,175238,22,8424,3,1,2
1234084,175238,22,49401,4,1,3
1234084,175238,22,12385,5,1,4
1234084,175238,22,47766,6,1,5
1234084,175238,22,1511,7,1,6
2817738,175434,22,42347,1,1,1
2817738,175434,22,8518,2,1,2
2817738,175434,22,7325,3,1,3
2817738,175434,22,21405,4,1,4
2817738,175434,22,19895,5,1,5
2817738,175434,22,21616,6,1,6
2817738,175434,22,45741,7,1,7
2817738,175434,22,47734,8,0,7
2817738,175434,22,9955,9,0,7
773487,175900,5,34126,1,1,1
773487,175900,5,36253,2,1,2
773487,175900,5,38273,3,0,2
773487,175900,5,14633,4,0,2
773487,175900,5,19660,5,1,3
412496,176420,7,46979,1,1,1
412496,176420,7,6265,2,1,2
412496,176420,7,13733,3,1,3
412496,176420,7,480,4,0,3
412496,176420,7,9139,5,0,3
412496,176420,7,25146,6,0,3
412496,176420,7,15412,7,0,3
412496,176420,7,29082,8,1,4
965476,176756,16,22935,1,1,1
965476,176756,16,47766,2,1,2
965476,176756,16,28985,3,1,3
965476,176756,16,44632,4,1,4
965476,176756,16,5025,5,1,5
965476,176756,16,35784,6,1,6
965476,176756,16,29487,7,1,7
965476,176756,16,24830,8,1,8
965476,176756,16,22993,9,1,9
965476,176756,16,20580,10,1,10
965476,176756,16,11520,11,1,11
965476,176756,16,49683,12,1,12
965476,176756,16,27521,13,1,13
965476,176756,16,36389,14,1,14
965476,176756,16,14764,15,1,15
965476,176756,16,1925,16,1,16
965476,176756,16,18689,17,1,17
965476,176756,16,49416,18,1,18
965476,176756,16,31478,19,1,19
965476,176756,16,24390,20,1,20
965476,176756,16,6692,21,1,21
965476,176756,16,49383,22,1,22
965476,176756,16,44926,23,1,23
965476,176756,16,18072,24,1,24
965476,176756,16,7806,25,1,25
965476,176756,16,38650,26,1,26
965476,176756,16,21616,27,1,27
965476,176756,16,33919,28,1,28
965476,176756,16,14447,29,0,28
965476,176756,16,24852,30,0,28
965476,176756,16,34126,31,1,29
965476,176756,16,8518,32,1,30
965476,176756,16,27156,33,1,31
965476,176756,16,44873,34,0,31
965476,176756,16,48679,35,1,32
965476,176756,16,49520,36,0,32
965476,176756,16,37053,37,0,32
965476,176756,16,35467,38,0,32
965476,176756,16,6328,39,0,32
1091855,176924,18,18465,1,1,1
1091855,176924,18,21137,2,1,2
1091855,176924,18,5764,3,1,3
1091855,176924,18,41960,4,1,4
1091855,176924,18,5578,5,1,5
1091855,176924,18,36198,6,1,6
1091855,176924,18,24852,7,1,7
1091855,176924,18,26940,8,1,8
1091855,176924,18,42719,9,1,9
2569931,177194,2,15613,1,0,0
2569931,177194,2,17526,2,0,0
2569931,177194,2,49533,3,0,0
2569931,177194,2,19677,4,0,0
2569931,177194,2,43712,5,0,0
2569931,177194,2,42701,6,0,0
2569931,177194,2,28123,7,0,0
2569931,177194,2,26209,8,0,0
2569931,177194,2,25659,9,0,0
2569931,177194,2,31717,10,0,0
2569931,177194,2,24184,11,0,0
2261206,177418,89,37067,1,1,1
2261206,177418,89,3896,2,1,2
2261206,177418,89,10385,3,1,3
2261206,177418,89,6795,4,0,3
2261206,177418,89,28401,5,0,3
2261206,177418,89,14462,6,1,4
2261206,177418,89,10749,7,1,5
2261206,177418,89,21413,8,1,6
1860876,177767,3,19061,1,0,0
1860876,177767,3,37516,2,0,0
1860876,177767,3,8193,3,0,0
1860876,177767,3,41610,4,0,0
1860876,177767,3,47766,5,1,1
1860876,177767,3,40174,6,1,2
1860876,177767,3,46820,7,1,3
1860876,177767,3,43294,8,0,3
1860876,177767,3,24852,9,1,4
1860876,177767,3,18594,10,0,4
2894199,177885,12,36200,1,0,0
3344009,178308,6,4097,1,0,0
3344009,178308,6,8424,2,0,0
3344009,178308,6,25618,3,0,0
3344009,178308,6,2120,4,0,0
3344009,178308,6,22475,5,0,0
3344009,178308,6,8518,6,0,0
3344009,178308,6,15937,7,0,0
3344009,178308,6,7872,8,0,0
3344009,178308,6,38504,9,0,0
3344009,178308,6,5251,10,0,0
3344009,178308,6,31006,11,0,0
3344009,178308,6,42483,12,0,0
3344009,178308,6,4853,13,0,0
3344009,178308,6,31341,14,0,0
3344009,178308,6,33198,15,0,0
3344009,178308,6,33065,16,1,1
3344009,178308,6,7108,17,1,2
1767288,178474,5,14578,1,0,0
270802,178737,25,29127,1,0,0
270802,178737,25,43693,2,1,1
270802,178737,25,32403,3,1,2
2621257,178903,6,33911,1,0,0
2621257,178903,6,49484,2,0,0
2621257,178903,6,43295,3,1,1
2621257,178903,6,37011,4,0,1
2621257,178903,6,46676,5,0,1
2621257,178903,6,4920,6,1,2
2621257,178903,6,30391,7,1,3
2621257,178903,6,43086,8,1,4
2621257,178903,6,47626,9,1,5
2621257,178903,6,13176,10,0,5
2621257,178903,6,26209,11,0,5
2621257,178903,6,21903,12,0,5
2621257,178903,6,42342,13,1,6
2621257,178903,6,6972,14,1,7
2621257,178903,6,21982,15,0,7
2621257,178903,6,44282,16,0,7
2621257,178903,6,14976,17,0,7
2621257,178903,6,29871,18,0,7
2621257,178903,6,21996,19,0,7
2621257,178903,6,37158,20,0,7
2621257,178903,6,12144,21,0,7
2621257,178903,6,41055,22,0,7
2621257,178903,6,25659,23,0,7
2621257,178903,6,8988,24,0,7
101222,179038,2,41588,1,1,1
101222,179038,2,17584,2,1,2
101222,179038,2,28553,3,0,2
101222,179038,2,23236,4,0,2
101222,179038,2,30450,5,0,2
101222,179038,2,5024,6,0,2
101222,179038,2,28849,7,0,2
101222,179038,2,22395,8,0,2
101222,179038,2,47766,9,0,2
101222,179038,2,47144,10,0,2
101222,179038,2,7241,11,0,2
101222,179038,2,40229,12,1,3
101222,179038,2,8193,13,0,3
101222,179038,2,23634,14,0,3
101222,179038,2,8670,15,0,3
101222,179038,2,7461,16,0,3
101222,179038,2,13829,17,0,3
101222,179038,2,7021,18,1,4
101222,179038,2,16797,19,0,4
101222,179038,2,3376,20,0,4
101222,179038,2,8412,21,0,4
101222,179038,2,39639,22,0,4
101222,179038,2,9076,23,0,4
2419056,179548,35,27845,1,1,1
2419056,179548,35,27086,2,1,2
2419056,179548,35,2855,3,1,3
2419056,179548,35,27744,4,1,4
2419056,179548,35,9339,5,1,5
2419056,179548,35,29270,6,1,6
2419056,179548,35,7521,7,1,7
2419056,179548,35,17949,8,1,8
2419056,179548,35,22035,9,1,9
2419056,179548,35,14084,10,1,10
2419056,179548,35,44765,11,1,11
2419056,179548,35,20794,12,1,12
2419056,179548,35,30776,13,1,13
2419056,179548,35,13292,14,1,14
2419056,179548,35,25157,15,1,15
2419056,179548,35,9913,16,1,16
2419056,179548,35,31634,17,1,17
2419056,179548,35,45603,18,1,18
2419056,179548,35,47830,19,1,19
129682,179752,68,32988,1,1,1
129682,179752,68,20583,2,1,2
129682,179752,68,28106,3,1,3
129682,179752,68,39276,4,0,3
129682,179752,68,6870,5,0,3
129682,179752,68,15763,6,1,4
129682,179752,68,9337,7,0,4
129682,179752,68,327,8,1,5
2410101,179790,30,19348,1,1,1
2410101,179790,30,9825,2,1,2
2410101,179790,30,890,3,0,2
2410101,179790,30,46720,4,0,2
2410101,179790,30,33884,5,0,2
2410101,179790,30,27104,6,1,3
2410101,179790,30,47766,7,1,4
2410101,179790,30,35163,8,1,5
2410101,179790,30,8518,9,1,6
2410101,179790,30,24964,10,1,7
2410101,179790,30,43352,11,0,7
2410101,179790,30,42617,12,0,7
2410101,179790,30,26209,13,1,8
1100587,180129,7,41390,1,0,0
1100587,180129,7,30064,2,0,0
1100587,180129,7,23405,3,0,0
1100587,180129,7,27117,4,0,0
1100587,180129,7,20791,5,0,0
1100587,180129,7,28427,6,0,0
1100587,180129,7,22598,7,0,0
2754597,180621,47,38984,1,1,1
2754597,180621,47,47734,2,1,2
2754597,180621,47,48745,3,1,3
2754597,180621,47,38689,4,1,4
2754597,180621,47,18234,5,1,5
2754597,180621,47,14992,6,1,6
2754597,180621,47,7676,7,1,7
21101,180800,28,13431,1,1,1
21101,180800,28,22035,2,1,2
21101,180800,28,18531,3,1,3
21101,180800,28,13176,4,1,4
21101,180800,28,31717,5,1,5
21101,180800,28,46720,6,1,6
21101,180800,28,47209,7,1,7
21101,180800,28,40723,8,1,8
21101,180800,28,48857,9,1,9
21101,180800,28,19478,10,1,10
21101,180800,28,27423,11,1,11
21101,180800,28,34448,12,1,12
446529,181012,4,49026,1,0,0
446529,181012,4,31635,2,0,0
446529,181012,4,38312,3,0,0
446529,181012,4,24852,4,0,0
446529,181012,4,28199,5,0,0
446529,181012,4,24533,6,1,1
446529,181012,4,48527,7,1,2
446529,181012,4,17122,8,1,3
446529,181012,4,18281,9,0,3
446529,181012,4,38656,10,0,3
446529,181012,4,6069,11,0,3
446529,181012,4,20361,12,1,4
446529,181012,4,25462,13,0,4
3028535,181293,18,8598,1,1,1
3028535,181293,18,30921,2,1,2
3028535,181293,18,49067,3,1,3
3028535,181293,18,46804,4,1,4
3028535,181293,18,33564,5,1,5
3028535,181293,18,8590,6,1,6
3028535,181293,18,7148,7,1,7
3028535,181293,18,4063,8,1,8
3028535,181293,18,34506,9,0,8
3028535,181293,18,44448,10,0,8
3028535,181293,18,27041,11,0,8
3028535,181293,18,8098,12,0,8
3292970,181426,3,35887,1,1,1
3292970,181426,3,24852,2,1,2
3292970,181426,3,47209,3,1,3
3292970,181426,3,46802,4,1,4
3292970,181426,3,18465,5,1,5
3292970,181426,3,31766,6,1,6
3292970,181426,3,48595,7,0,6
3292970,181426,3,7676,8,0,6
2133837,181548,38,18610,1,1,1
2133837,181548,38,23645,2,0,1
2133837,181548,38,5067,3,0,1
3239951,181887,13,39194,1,1,1
3239951,181887,13,20009,2,1,2
3239951,181887,13,3583,3,1,3
3239951,181887,13,45578,4,1,4
3239951,181887,13,10724,5,0,4
3239951,181887,13,3717,6,1,5
3239951,181887,13,9124,7,1,6
3239951,181887,13,20015,8,1,7
3239951,181887,13,2091,9,1,8
3239951,181887,13,18465,10,1,9
3239951,181887,13,45200,11,0,9
3239951,181887,13,14852,12,1,10
544166,182062,13,21137,1,1,1
1183871,182093,3,19057,1,0,0
1183871,182093,3,46979,2,0,0
1183871,182093,3,39275,3,1,1
1183871,182093,3,48057,4,0,1
1183871,182093,3,432,5,1,2
1183871,182093,3,21927,6,1,3
1183871,182093,3,16291,7,1,4
1183871,182093,3,11140,8,1,5
1183871,182093,3,12980,9,1,6
1183871,182093,3,19160,10,1,7
1183871,182093,3,26209,11,1,8
1183871,182093,3,13031,12,1,9
2225015,182324,16,39877,1,1,1
2225015,182324,16,26128,2,1,2
2225015,182324,16,22825,3,1,3
2225015,182324,16,25138,4,1,4
2225015,182324,16,45007,5,1,5
2225015,182324,16,27521,6,1,6
2225015,182324,16,27104,7,1,7
2225015,182324,16,10749,8,1,8
2225015,182324,16,22849,9,1,9
2225015,182324,16,42768,10,0,9
601540,182633,1,42415,1,0,0
601540,182633,1,22211,2,0,0
601540,182633,1,1194,3,0,0
601540,182633,1,33198,4,0,0
601540,182633,1,2099,5,0,0
601540,182633,1,29941,6,0,0
601540,182633,1,37067,7,0,0
601540,182633,1,19691,8,0,0
601540,182633,1,43961,9,0,0
601540,182633,1,48057,10,0,0
601540,182633,1,21137,11,0,0
601540,182633,1,21526,12,0,0
601540,182633,1,40488,13,0,0
601540,182633,1,47977,14,0,0
601540,182633,1,36316,15,0,0
601540,182633,1,35221,16,0,0
601540,182633,1,4620,17,0,0
601540,182633,1,5785,18,0,0
700063,183076,7,712,1,1,1
700063,183076,7,45437,2,1,2
700063,183076,7,36956,3,1,3
700063,183076,7,4781,4,1,4
700063,183076,7,13176,5,1,5
700063,183076,7,43961,6,1,6
700063,183076,7,2966,7,1,7
700063,183076,7,43450,8,1,8
700063,183076,7,3765,9,1,9
700063,183076,7,21137,10,0,9
700063,183076,7,46047,11,1,10
700063,183076,7,27850,12,1,11
700063,183076,7,39275,13,0,11
700063,183076,7,26209,14,0,11
700063,183076,7,27966,15,1,12
700063,183076,7,5653,16,1,13
700063,183076,7,21384,17,0,13
700063,183076,7,27044,18,0,13
700063,183076,7,34023,19,0,13
1626060,183126,49,23537,1,1,1
1626060,183126,49,43122,2,1,2
1626060,183126,49,31127,3,1,3
2773175,183169,41,43956,1,0,0
2773175,183169,41,13819,2,1,1
2773175,183169,41,5785,3,1,2
2773175,183169,41,49235,4,1,3
2773175,183169,41,24852,5,1,4
2773175,183169,41,4472,6,1,5
2773175,183169,41,43122,7,1,6
2773175,183169,41,39877,8,1,7
2773175,183169,41,21910,9,1,8
2773175,183169,41,1240,10,1,9
2773175,183169,41,40268,11,1,10
2773175,183169,41,28199,12,1,11
2773175,183169,41,33055,13,1,12
2773175,183169,41,5876,14,1,13
2150579,183257,10,39982,1,1,1
2150579,183257,10,13284,2,1,2
2150579,183257,10,47144,3,0,2
2150579,183257,10,40910,4,0,2
2150579,183257,10,32068,5,1,3
2150579,183257,10,32325,6,0,3
2150579,183257,10,49605,7,0,3
1664326,183439,26,36070,1,0,0
1664326,183439,26,12583,2,0,0
1664326,183439,26,49383,3,0,0
1664326,183439,26,421,4,0,0
1664326,183439,26,22260,5,1,1
1664326,183439,26,30305,6,1,2
1664326,183439,26,39732,7,1,3
1664326,183439,26,34126,8,1,4
1664326,183439,26,45007,9,0,4
2698628,183785,26,10409,1,1,1
2698628,183785,26,34,2,1,2
2698628,183785,26,42460,3,1,3
2698628,183785,26,46881,4,0,3
697845,184124,4,18891,1,1,1
697845,184124,4,13870,2,1,2
697845,184124,4,12674,3,1,3
697845,184124,4,21761,4,1,4
697845,184124,4,48022,5,1,5
697845,184124,4,11132,6,1,6
697845,184124,4,3887,7,0,6
766449,185283,5,16953,1,0,0
766449,185283,5,35267,2,0,0
766449,185283,5,14996,3,0,0
766449,185283,5,34451,4,0,0
766449,185283,5,34496,5,0,0
766449,185283,5,15664,6,0,0
844382,185491,37,34197,1,1,1
844382,185491,37,21709,2,1,2
844382,185491,37,11520,3,1,3
844382,185491,37,38264,4,1,4
844382,185491,37,18689,5,1,5
844382,185491,37,38750,6,1,6
844382,185491,37,30489,7,1,7
844382,185491,37,41842,8,1,8
844382,185491,37,7521,9,1,9
844382,185491,37,25718,10,1,10
844382,185491,37,47912,11,0,10
844382,185491,37,39861,12,1,11
844382,185491,37,49396,13,1,12
844382,185491,37,14129,14,1,13
844382,185491,37,28465,15,0,13
844382,185491,37,28849,16,1,14
